Date;AveragePrice;TotalVolume;Income;type
06/01/2020;0.89513704;647365.62;579480.9449;conventional
06/01/2020;1.13811384;15586.17;17738.83579;organic
06/01/2020;0.812059463;152094.65;123509.8998;conventional
06/01/2020;1.503112941;4558.13;6851.38419;organic
06/01/2020;1.014990305;38160622.03;38732661.39;conventional
06/01/2020;1.526267827;1490002.04;2274142.176;organic
06/01/2020;0.972386505;6786716.3;6599311.343;conventional
06/01/2020;1.510693522;315901.83;477230.8482;organic
06/01/2020;0.911555274;753211.32;686593.7512;conventional
06/01/2020;1.208876409;25342.65;30636.13173;organic
06/01/2020;0.863307181;108407.05;93588.58474;conventional
06/01/2020;1.490119858;2134.28;3180.333011;organic
12/01/2020;1.22760888;116738.3;143308.9737;conventional
12/01/2020;1.814664013;1760.97;3195.568887;organic
12/01/2020;0.932356941;743150.44;692881.4709;conventional
12/01/2020;1.422904674;29562.69;42064.88978;organic
12/01/2020;1.34791109;820894;1106492.126;conventional
12/01/2020;1.582968419;47380.35;75001.59773;organic
12/01/2020;0.912017915;324709.97;296141.3098;conventional
12/01/2020;1.333146695;7969.99;10625.16583;organic
12/01/2020;1.075423001;126817.8;136382.7791;conventional
12/01/2020;1.682162085;3657.43;6152.390075;organic
12/01/2020;1.387027944;576406.83;799492.3803;conventional
12/01/2020;1.915003043;21506.43;41184.87889;organic
12/01/2020;1.052076185;191259.77;201219.8492;conventional
12/01/2020;1.626846734;9896.24;16099.66572;organic
12/01/2020;1.175739947;5847376.98;6874994.701;conventional
12/01/2020;1.862070772;244015.05;454373.2925;organic
12/01/2020;1.169549844;297213.75;347606.2949;conventional
12/01/2020;1.67139806;13063.66;21834.57598;organic
12/01/2020;1.469004997;642691.13;944116.4815;conventional
12/01/2020;1.643082625;85053.62;139750.1252;organic
12/01/2020;0.821870934;345003.86;283548.6447;conventional
12/01/2020;1.307102751;18524.21;24213.04585;organic
12/01/2020;0.78359094;266899.35;209139.9126;conventional
12/01/2020;1.668057299;11809.15;19698.33885;organic
12/01/2020;0.722348812;1601269.42;1156675.063;conventional
12/01/2020;1.419667901;32318.76;45881.90617;organic
12/01/2020;1.130545736;769732.01;870217.2418;conventional
12/01/2020;1.11641711;156818.59;175074.957;organic
12/01/2020;0.873460271;543342.19;474587.8165;conventional
12/01/2020;1.684727242;22437.7;37801.40444;organic
12/01/2020;1.525327513;155576.38;237304.9328;conventional
12/01/2020;1.561919237;5506.89;8601.317427;organic
12/01/2020;1.034143541;3903810.13;4037100.031;conventional
12/01/2020;1.625453691;203430.5;330666.8571;organic
12/01/2020;1.077181785;328573.38;353933.26;conventional
12/01/2020;1.323606424;14995.07;19847.57098;organic
12/01/2020;1.503865198;297342.3;447162.7369;conventional
12/01/2020;2.110704998;13600.33;28706.28451;organic
12/01/2020;0.623982379;1451887.22;905952.0416;conventional
12/01/2020;1.630335999;12902.2;21034.92113;organic
12/01/2020;0.838305635;283613.65;237754.921;conventional
12/01/2020;1.54595376;7042.67;10887.64217;organic
12/01/2020;0.912207688;243489.72;222113.1945;conventional
12/01/2020;1.238938758;8890.52;11014.80981;organic
12/01/2020;1.007405868;344186.48;346735.4796;conventional
12/01/2020;1.393461295;11302.87;15750.11187;organic
12/01/2020;1.166848117;2662329.66;3106534.351;conventional
12/01/2020;1.767451767;115036.2;203320.935;organic
12/01/2020;0.838682428;150956.38;126604.4633;conventional
12/01/2020;1.495007903;4449.82;6652.516067;organic
12/01/2020;0.923793152;1008978.86;932087.7614;conventional
12/01/2020;1.267062785;27273.16;34556.80607;organic
12/01/2020;1.075301078;3573428.37;3842511.378;conventional
12/01/2020;1.508822921;180235.4;271943.3027;organic
12/01/2020;0.846361656;280060.55;237032.5109;conventional
12/01/2020;1.476510738;13467.39;19884.74595;organic
12/01/2020;1.434519424;1586713.46;2276171.279;conventional
12/01/2020;1.699698381;97385.09;165525.2798;organic
12/01/2020;0.851128008;315279.23;268342.983;conventional
12/01/2020;1.143889348;8580.45;9815.085356;organic
12/01/2020;1.315759576;4783627.16;6294103.244;conventional
12/01/2020;1.690224682;242068.06;409149.4097;organic
12/01/2020;1.266067771;424626.34;537605.7238;conventional
12/01/2020;1.775790398;14286.35;25369.56315;organic
12/01/2020;0.903600921;590334.25;533426.572;conventional
12/01/2020;1.164243661;21568.49;25110.97776;organic
12/01/2020;0.963452972;125444.58;120859.9534;conventional
12/01/2020;1.690537386;3707.19;6267.143292;organic
12/01/2020;1.210478374;564636.73;683480.5508;conventional
12/01/2020;1.507305113;33069.1;49845.22351;organic
12/01/2020;0.713633994;1463678.08;1044530.434;conventional
12/01/2020;1.190319871;36247.38;43145.97669;organic
12/01/2020;1.007472935;134753.34;135760.343;conventional
12/01/2020;1.56106315;6896.58;10765.9969;organic
12/01/2020;1.050338609;1981888.3;2081653.8;conventional
12/01/2020;1.476458801;44222.36;65292.49262;organic
12/01/2020;1.070202124;740244.16;792210.8723;conventional
12/01/2020;1.73472333;34110.83;59172.85261;organic
12/01/2020;1.567664025;73396.88;115061.6483;conventional
12/01/2020;2.010953191;2939.36;5910.915371;organic
12/01/2020;1.12628738;378258.9;426028.2254;conventional
12/01/2020;1.520364025;19897.69;30251.73206;organic
12/01/2020;0.952792617;303991.87;289641.2094;conventional
12/01/2020;1.456992857;14658.72;21357.65033;organic
12/01/2020;0.858901696;194232.28;166826.4347;conventional
12/01/2020;1.410445112;8771.32;12371.46542;organic
12/01/2020;1.26804657;483784.36;613461.0983;conventional
12/01/2020;1.971346369;12127.47;23907.44395;organic
12/01/2020;1.138650475;471326.93;536676.6327;conventional
12/01/2020;1.750826731;28499.6;49897.8615;organic
12/01/2020;1.224026372;901190.66;1103081.134;conventional
12/01/2020;2.192356086;43614.32;95618.11989;organic
12/01/2020;1.372126157;680305.24;933464.6145;conventional
12/01/2020;1.941426806;49802;96686.93779;organic
12/01/2020;1.018091724;448424.72;456537.4963;conventional
12/01/2020;1.465066513;17716.16;25955.35275;organic
12/01/2020;0.704596186;6553540.14;4617599.387;conventional
12/01/2020;1.36150479;111985.28;152468.4951;organic
12/01/2020;0.922719233;5332186.04;4920110.613;conventional
12/01/2020;1.267211459;183062.08;231978.3655;organic
12/01/2020;1.104243542;89975.06;99354.37895;conventional
12/01/2020;1.52591938;3541.97;5404.760666;organic
12/01/2020;1.214475331;170468.46;207029.7394;conventional
12/01/2020;2.091435334;6728.05;14071.2815;organic
12/01/2020;1.121067615;86926.86;97450.88762;conventional
12/01/2020;1.636620159;3376.53;5526.097065;organic
12/01/2020;0.905741895;618995.73;560650.3655;conventional
12/01/2020;1.119437406;19340.7;21650.70304;organic
12/01/2020;0.822876828;152751.81;125695.9249;conventional
12/01/2020;1.60214674;5009.43;8025.841944;organic
12/01/2020;1.016008442;38957760.83;39581413.88;conventional
12/01/2020;1.519207515;1643305.11;2496521.473;organic
12/01/2020;0.990179903;6981903.72;6913340.748;conventional
12/01/2020;1.337019275;434286.4;580649.2877;organic
12/01/2020;0.869952764;852645.19;741761.0398;conventional
12/01/2020;1.217953951;23411.63;28514.28726;organic
12/01/2020;0.858413172;117507.79;100870.2347;conventional
12/01/2020;1.448075241;1995.91;2890.227854;organic
19/01/2020;1.088107221;138162.91;150336.06;conventional
19/01/2020;1.765863457;1997.48;3527.276938;organic
19/01/2020;0.932959644;742157.23;692402.7451;conventional
19/01/2020;1.326492877;27475.36;36445.86933;organic
19/01/2020;1.301836743;938039.77;1221174.639;conventional
19/01/2020;1.470826114;52571.82;77324.00572;organic
19/01/2020;0.906448158;319270.75;289402.3832;conventional
19/01/2020;1.376372418;6376.87;8776.947981;organic
19/01/2020;0.965999459;134727.1;130146.3057;conventional
19/01/2020;1.623976705;3484.79;5659.217782;organic
19/01/2020;1.318731883;642863.58;847764.6994;conventional
19/01/2020;2.006129882;19901.94;39925.87654;organic
19/01/2020;1.062817729;198819.92;211309.3359;conventional
19/01/2020;1.558033194;10370.99;16158.34667;organic
19/01/2020;1.11020385;6296963.67;6990913.31;conventional
19/01/2020;1.866729363;232470.14;433958.8364;organic
19/01/2020;1.010896468;354196.28;358055.7684;conventional
19/01/2020;1.693833954;13349.06;22611.09108;organic
19/01/2020;1.327101156;754694.94;1001556.527;conventional
19/01/2020;1.667204313;53324.87;88903.45325;organic
19/01/2020;0.822387963;346076.15;284608.86;conventional
19/01/2020;1.506995954;15036.38;22659.76382;organic
19/01/2020;0.748090023;278279.71;208178.2747;conventional
19/01/2020;1.612788143;9707.03;15655.38289;organic
19/01/2020;0.656859811;1604949.17;1054226.608;conventional
19/01/2020;1.418903399;30731.6;43605.1717;organic
19/01/2020;0.888521579;1025200.57;910912.8292;conventional
19/01/2020;0.999523665;163050.91;162973.2431;organic
19/01/2020;0.898839981;563411.38;506416.6741;conventional
19/01/2020;1.590261346;14110.17;22438.85794;organic
19/01/2020;1.210759548;212750.33;257589.4934;conventional
19/01/2020;1.634789541;3765.08;6155.113405;organic
19/01/2020;0.993685133;4270934.23;4243963.848;conventional
19/01/2020;1.617593808;153970.11;249061.0966;organic
19/01/2020;1.076900946;332971.43;358577.248;conventional
19/01/2020;1.213362099;19221.81;23323.01573;organic
19/01/2020;1.457099861;300217.7;437447.1689;conventional
19/01/2020;1.895776789;17922.5;33977.0595;organic
19/01/2020;0.555302918;1445375.63;802621.3049;conventional
19/01/2020;1.627284851;7406.44;12052.38761;organic
19/01/2020;0.812615231;306050.74;248701.4928;conventional
19/01/2020;1.541757968;7197.58;11096.92632;organic
19/01/2020;0.911856932;249898.84;227871.9896;conventional
19/01/2020;1.328164577;7500.94;9962.482802;organic
19/01/2020;0.776376343;486590.72;377777.5237;conventional
19/01/2020;1.390186796;12034.32;16729.95276;organic
19/01/2020;1.004870972;3028696.56;3043449.256;conventional
19/01/2020;1.745198273;106728.17;186261.818;organic
19/01/2020;0.848104525;151344.62;128356.0571;conventional
19/01/2020;1.616475147;3595.07;5811.341307;organic
19/01/2020;0.936274285;1028390.29;962855.3835;conventional
19/01/2020;1.340909565;23341.6;31298.9747;organic
19/01/2020;1.036974188;3905542.68;4049946.949;conventional
19/01/2020;1.523741616;172205.89;262397.2811;organic
19/01/2020;0.837322999;308355.13;258192.8422;conventional
19/01/2020;1.595743335;9519.58;15190.80634;organic
19/01/2020;1.425194596;1576566.52;2246914.085;conventional
19/01/2020;1.528310719;127900.96;195472.4081;organic
19/01/2020;0.897320575;333721.24;299454.935;conventional
19/01/2020;1.151197626;7855.03;9042.691888;organic
19/01/2020;1.250497426;5111692.77;6392158.651;conventional
19/01/2020;1.570342691;292190.87;458839.7971;organic
19/01/2020;0.983384921;617654.05;607391.6792;conventional
19/01/2020;1.859634678;11702.26;21761.92851;organic
19/01/2020;0.889466712;611178.16;543622.6284;conventional
19/01/2020;1.265445791;18022.9;22807.00295;organic
19/01/2020;0.943694103;132783.6;125307.1003;conventional
19/01/2020;1.791584418;2993.46;5363.036292;organic
19/01/2020;1.172955385;562827.68;660171.7581;conventional
19/01/2020;1.410044621;41484.47;58494.95378;organic
19/01/2020;0.692525358;1555072.54;1076927.167;conventional
19/01/2020;1.18024225;41463.62;48937.11616;organic
19/01/2020;1.004965166;139447.62;140140.0006;conventional
19/01/2020;1.462870815;7687.61;11245.98031;organic
19/01/2020;0.998153725;2080849.29;2077007.47;conventional
19/01/2020;1.408788666;60818.3;85680.13173;organic
19/01/2020;1.006180036;677044.29;681228.4481;conventional
19/01/2020;1.714318648;36510.49;62590.61385;organic
19/01/2020;1.506314027;80191.68;120793.8524;conventional
19/01/2020;2.121695696;2776.7;5891.312439;organic
19/01/2020;1.00551095;435344.64;437743.8025;conventional
19/01/2020;1.562737688;18631.1;29115.52214;organic
19/01/2020;0.930394776;325724.61;303052.4756;conventional
19/01/2020;1.450025132;13191.44;19127.91953;organic
19/01/2020;0.889975307;192168.56;171025.2732;conventional
19/01/2020;1.548450083;7328.35;11347.58417;organic
19/01/2020;1.238137918;515344.31;638067.331;conventional
19/01/2020;2.021657023;11979.16;24217.75294;organic
19/01/2020;0.861991677;589433.3;508086.5987;conventional
19/01/2020;1.717126833;25246.75;43351.87187;organic
19/01/2020;1.585743741;801823.56;1271486.692;conventional
19/01/2020;2.207619335;45708;100905.8646;organic
19/01/2020;1.235332989;602635.44;744455.4394;conventional
19/01/2020;1.550659464;86980.07;134876.4687;organic
19/01/2020;0.975364637;480468.29;468631.7793;conventional
19/01/2020;1.519852735;17157.87;26077.43565;organic
19/01/2020;0.632036148;7005946.34;4428011.338;conventional
19/01/2020;1.365583886;106827.77;145882.2813;organic
19/01/2020;0.917250427;5480456.23;5026950.817;conventional
19/01/2020;1.301096056;157320.44;204689.004;organic
19/01/2020;1.034713465;82811.75;85686.43279;conventional
19/01/2020;1.747692288;3242.28;5666.507752;organic
19/01/2020;1.240360868;163803.1;203174.9553;conventional
19/01/2020;1.370120378;21112.04;28926.03623;organic
19/01/2020;1.092367082;95285.22;104086.4377;conventional
19/01/2020;1.606723145;3041.21;4886.382496;organic
19/01/2020;0.890909431;669432.27;596403.5228;conventional
19/01/2020;1.146463886;13984.18;16032.35735;organic
19/01/2020;0.840743292;164977.29;138703.5499;conventional
19/01/2020;1.667860496;4578.43;7636.182531;organic
19/01/2020;0.955847779;41683196.55;39842790.84;conventional
19/01/2020;1.474012054;1671443.11;2463727.292;organic
19/01/2020;0.880892929;7530811.34;6633838.459;conventional
19/01/2020;1.257403321;495639.6;623218.8791;organic
19/01/2020;0.827788162;879570.41;728097.973;conventional
19/01/2020;1.223877999;26856.71;32869.33649;organic
19/01/2020;0.870316757;108386.99;94331.01364;conventional
19/01/2020;1.505636936;1829.75;2754.939184;organic
26/01/2020;1.160866356;106202.76;123287.211;conventional
26/01/2020;1.874649457;2189.29;4104.15131;organic
26/01/2020;0.985377836;724738.88;714141.6292;conventional
26/01/2020;1.598411975;26852.04;42920.62229;organic
26/01/2020;1.275691441;963398.71;1228999.489;conventional
26/01/2020;1.500303755;56371.99;84575.10827;organic
26/01/2020;0.904463026;339488.17;307054.4975;conventional
26/01/2020;1.36430756;8254.6;11261.81318;organic
26/01/2020;1.108693912;109759.79;121690.011;conventional
26/01/2020;1.722488209;3565.08;6140.808264;organic
26/01/2020;1.268919673;661094.93;838876.3624;conventional
26/01/2020;1.937217286;21681.81;42002.37712;organic
26/01/2020;1.026886508;197695.44;203010.78;conventional
26/01/2020;1.534537165;10726.68;16460.48912;organic
26/01/2020;1.300391252;5104906.47;6638375.716;conventional
26/01/2020;1.797532299;248786.41;447201.6075;organic
26/01/2020;1.167105634;294711.89;343959.9072;conventional
26/01/2020;1.617356592;14829.16;23984.03968;organic
26/01/2020;1.329922139;744964.41;990744.6616;conventional
26/01/2020;1.741939749;26381.19;45954.44349;organic
26/01/2020;1.058916199;273066.07;289154.0849;conventional
26/01/2020;1.801474092;14045.56;25302.71245;organic
26/01/2020;0.991107241;215803;213883.9159;conventional
26/01/2020;1.790596944;8030.64;14379.63944;organic
26/01/2020;0.70418537;1507427.19;1061508.174;conventional
26/01/2020;1.383993402;32890.66;45520.45643;organic
26/01/2020;1.017400522;961324.16;978051.7022;conventional
26/01/2020;1.309169699;57344.83;75074.11383;organic
26/01/2020;0.989519169;448557.56;443856.304;conventional
26/01/2020;1.606404979;15277.62;24542.04484;organic
26/01/2020;1.170364623;175259.58;205117.6123;conventional
26/01/2020;1.014192477;11907.24;12076.23323;organic
26/01/2020;1.092170319;3649629.27;3986016.764;conventional
26/01/2020;1.60529599;136854.66;219692.2369;organic
26/01/2020;1.01077856;339817.4;343480.1422;conventional
26/01/2020;1.30813767;16402.21;21456.34877;organic
26/01/2020;1.442252721;293872.53;423838.456;conventional
26/01/2020;2.171244201;13482.4;29273.58282;organic
26/01/2020;0.734126049;1056398.56;775529.701;conventional
26/01/2020;1.718089008;7335.53;12603.09346;organic
26/01/2020;0.972036409;251368.27;244339.1105;conventional
26/01/2020;1.625641987;6801.09;11056.13746;organic
26/01/2020;0.92140962;253203.1;233303.7722;conventional
26/01/2020;1.255867527;7228.95;9078.603559;organic
26/01/2020;1.122383512;291896.44;327619.7515;conventional
26/01/2020;1.551788528;12307;19097.86141;organic
26/01/2020;1.216613012;2395479.11;2914371.055;conventional
26/01/2020;1.662362675;114969.06;191120.2741;organic
26/01/2020;1.037001541;116846.44;121169.9383;conventional
26/01/2020;1.796616754;4134.89;7428.81265;organic
26/01/2020;0.931283933;1097491.49;1022076.191;conventional
26/01/2020;1.28394991;22965.57;29486.64153;organic
26/01/2020;1.100410815;3601330.68;3962943.229;conventional
26/01/2020;1.569643923;183375.09;287833.5956;organic
